música,Filipe Sambado,Três Anos de Escorpião em Touro,16 novembro 2023,16 novembro 2023,LuxFrágil,https://www.agendalx.pt/events/event/filipe-sambado-2/
teatro,Eu não sabia que podia,Os Possessos,17 novembro,29 novembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/eu-nao-sabia-que-podia/
artes,Kilombo 2023,Aurora Negra,17 novembro,19 novembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/kilombo-2023/
cinema,Recordar Juan Antonio Bardem,,17,17 de November de 2023,Cinemateca Portuguesa - Museu do Cinema,https://www.agendalx.pt/events/event/recordar-juan-antonio-bardem/
cinema,Inadjectivável,'Roma -  Cidade Aberta' de Roberto Rossellini,17,17 de November de 2023,Cinemateca Portuguesa - Museu do Cinema,https://www.agendalx.pt/events/event/inadjectivavel-22/
teatro,A infinda apetência da luz do sol,Eduardo Molina,17 novembro,18 novembro 2023,Espaço Casa Cheia,https://www.agendalx.pt/events/event/a-infinda-apetencia-da-luz-do-sol/
dança -  música,Feijoada,Calixto Neto,17 novembro,18 novembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/feijoada/
dança -  música,Feijoada,Calixto Neto,17 novembro,18 novembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/feijoada/
música,Hauschka,,17 novembro 2023,17 novembro 2023,Museu do Oriente,https://www.agendalx.pt/events/event/hauschka/
teatro,Blackface,Marco Mendonça,17 novembro,19 novembro 2023,Teatro do Bairro Alto,https://www.agendalx.pt/events/event/blackface/
teatro,Cuidado -  Frágil -  pode partir,Teatro Livre,17 novembro,26 novembro 2023,Chapitô,https://www.agendalx.pt/events/event/cuidado-fragil-pode-partir/
música,Conjunto Corona,Estilvs Misticvs,17 novembro 2023,17 novembro 2023,Musicbox,https://www.agendalx.pt/events/event/conjunto-corona/
música,Os Compositores e a Academia,Ciclo de Concertos,17 novembro,18 novembro 2023,Academia de Amadores de Música,https://www.agendalx.pt/events/event/os-compositores-e-a-academia/
dança,Pai para Jantar,Gaya de Medeiros,17 novembro,19 novembro 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/pai-para-jantar/
artes -  visitas guiadas,Geómetras da Arte,Visita temática,17 dezembro 2022,16 dezembro 2023,MAAT - Museu de Arte -  Arquitetura e Tecnologia,https://www.agendalx.pt/events/event/geomatras-da-arte-a-descoberta-da-medida-das-coisas/
cinema,Salão Lisboa,3.ª edição,18,18 de November de 2023,vários locais,https://www.agendalx.pt/events/event/salao-lisboa-3/
cinema,Revisitar Wenceslau de Moraes,'A Ilha de Moraes',18,18 de November de 2023,Cinemateca Portuguesa - Museu do Cinema,https://www.agendalx.pt/events/event/revisitar-wenceslau-de-moraes/
teatro,A Cigarra e a Formiga,,18 novembro 2023,18 novembro 2023,Fábrica Braço de Prata,https://www.agendalx.pt/events/event/a-cigarra-e-a-formiga/
música,Oiça lá -  ó Senhor Vinho,Concertos e provas de vinhos,18 novembro 2023,18 novembro 2023,Praça do Comércio,https://www.agendalx.pt/events/event/oica-la-o-senhor-vinho/
música,X: The Life and Times of Malcolm X,Met Opera Live in HD,18,18 de November de 2023,Fundação Calouste Gulbenkian,https://www.agendalx.pt/events/event/x-the-life-and-times-of-malcolm-x/
música,The Gift,Coral,18 novembro 2023,18 novembro 2023,Coliseu dos Recreios,https://www.agendalx.pt/events/event/the-gift-3/
música,Branko,180 min.,18,18 de November de 2023,Lisboa ao Vivo,https://www.agendalx.pt/events/event/branko-3/
música,não simão,Pintar o Sete,18,18 de November de 2023,Musicbox,https://www.agendalx.pt/events/event/nao-simao/
música,Trio Pangea,Dois Centenários,19,19 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/trio-pangea/
música,Quebra-Nozes,Concertos de Domingo,19,19 de November de 2023,Fundação Calouste Gulbenkian,https://www.agendalx.pt/events/event/quebra-nozes/
música,Tatanka & Tiago Nacarato,,19,19 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/tatanka-tiago-nacarato/
artes,Pela Insubmissão,Além mundus,18,18 de November de 2023,Avenidas - Um Teatro em Cada Bairro,https://www.agendalx.pt/events/event/pela-insubmissao/
cinema,O Egito de Youssef Chahine,,20,20 de November de 2023,Cinemateca Portuguesa - Museu do Cinema,https://www.agendalx.pt/events/event/o-egito-de-youssef-chahine/
música,Makaya McCraven + Matthew Halsall,,20 novembro 2023,20 novembro 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/makaya-mccraven-matthew-halsall/
música,Carlos Maria Trindade,Vitral Submerso,21 novembro 2023,21 novembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/carlos-maria-trindade/
música,Nils Frahm,Music For Animals,21,21 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/nils-frahm/
artes -  música,Archipelago e outros silêncios,Obras de Luís Tinoco,22,22 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/archipelago-e-outros-silencios/
artes -  música,Archipelago e outros silêncios,Obras de Luís Tinoco,22,22 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/archipelago-e-outros-silencios/
música,Marisa Monte,Portas,22 novembro 2023,22 novembro 2023,Altice Arena,https://www.agendalx.pt/events/event/marisa-monte/
música,Lambchop + Alan Sparhawk,,22 novembro 2023,22 novembro 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/lambchop-alan-sparhawk/
música,Matthew Herbert & Julian Sartorious,Drum Solo,22 novembro 2023,22 novembro 2023,Culturgest,https://www.agendalx.pt/events/event/matthew-herbert-julian-sartorious/
teatro,Laura -  o musical,Filipe La Féria,22,22 de November de 2023,Teatro Politeama,https://www.agendalx.pt/events/event/laura-o-musical/
cinema,'Meeting the Man: James Baldwin in Paris',Arte e filosofia,23,23 de November de 2023,Fundação Calouste Gulbenkian,https://www.agendalx.pt/events/event/meeting-the-man-james-baldwin-in-paris/
cinema,'Alegoria da Caverna' de Sofia Portugal,Exibição do documentário,23 novembro 2023,23 novembro 2023,Biblioteca de Marvila,https://www.agendalx.pt/events/event/alegoria-da-caverna-de-sofia-portugal/
música,2.ª de Mahler,Coro e Orquestra Gulbenkian,23,23 de November de 2023,Fundação Calouste Gulbenkian,https://www.agendalx.pt/events/event/2-a-de-mahler/
música,Nadine Khouri + John Grant,,23 novembro 2023,23 novembro 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/nadine-khouri-john-grant/
música,Nena,Ao fundo da rua,23 novembro 2023,23 novembro 2023,Coliseu dos Recreios,https://www.agendalx.pt/events/event/nena/
cinema,'No Canto da Rosa' de Cláudia Rita Oliveira,exibição e conversa,24,24 de November de 2023,Avenidas - Um Teatro em Cada Bairro,https://www.agendalx.pt/events/event/no-canto-da-rosa-de-claudia-rita-oliveira/
música,Super Bock em Stock,2023,24,24 de November de 2023,vários locais,https://www.agendalx.pt/events/event/super-bock-em-stock-5/
dança,Sweat -  Sweat -  Sweat (Um conjunto de pequenos afrontamentos),,24 novembro,26 novembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/sweat-sweat-sweat-um-conjunto-de-pequenos-afrontamentos/
dança,Profético (Nós já nascemos),Nadia Beugré,24 novembro,25 novembro 2023,Culturgest,https://www.agendalx.pt/events/event/profetico-nos-ja-nascemos/
música,António Chainho,Há Fado no Cais,24,24 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/antonio-chainho/
música,Dino D’Santiago,EVA: passado -  presente e futuro,24,24 de November de 2023,Teatro Tivoli BBVA,https://www.agendalx.pt/events/event/dino-dsantiago-4/
cinema,'Carne: a pegada insustentável',estreia mundial,25 novembro 2023,25 novembro 2023,Cinema Fernando Lopes,https://www.agendalx.pt/events/event/carne-a-pegada-insustentavel/
cinema,As técnicas do cinema de animação,Animação com recortes,25,25 de November de 2023,Cinemateca Júnior,https://www.agendalx.pt/events/event/as-tecnicas-do-cinema-de-animacao-2/
teatro,A História da Carochinha,,25 novembro 2023,25 novembro 2023,Fábrica Braço de Prata,https://www.agendalx.pt/events/event/a-historia-da-carochinha/
teatro,Fazer Noite,Bárbara Bañuelo,25 novembro,26 novembro 2023,Teatro do Bairro Alto,https://www.agendalx.pt/events/event/fazer-noite/
dança,Uirapuru,Marcelo Evelin/Demolition Incorporada,25 novembro,26 novembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/uirapuru/
teatro,De sogra e de louco... todos temos um pouco,,25,25 de November de 2023,Turim - Um Teatro em Cada Bairro,https://www.agendalx.pt/events/event/de-sogra-e-de-louco-todos-temos-um-pouco/
dança -  música,Montação,Coletivo Afrontosas,25 novembro 2023,25 novembro 2023,Culturgest,https://www.agendalx.pt/events/event/montacao/
dança -  música,Montação,Coletivo Afrontosas,25 novembro 2023,25 novembro 2023,Culturgest,https://www.agendalx.pt/events/event/montacao/
artes,Marionetas do meu tamanho,Manha criativa,26 novembro 2023,26 novembro 2023,Museu da Marioneta,https://www.agendalx.pt/events/event/marionetas-do-meu-tamanho/
música,Sinfonia n.º 3 Heroica de Beethoven,Metropolitna,26,26 de November de 2023,Centro Cultural de Belém,https://www.agendalx.pt/events/event/sinfonia-n-o-3-heroica-de-beethoven/
música,Mariana Guimarães,Alguém me leve,26 novembro 2023,26 novembro 2023,Teatro Ibérico,https://www.agendalx.pt/events/event/mariana-guimaraes/
música,Jakub Józef Orliński / Il pomo d'oro,Beyond,26,26 de November de 2023,Fundação Calouste Gulbenkian,https://www.agendalx.pt/events/event/jakub-jozef-orlinski-il-pomo-doro-2/
música,Sub_Bar,Música com Subfrequências,26,26 de November de 2023,Teatro Bocage,https://www.agendalx.pt/events/event/sub_bar-2/
cinema,Histórias do Cinema: B. Eisenschitz/ Incertezas da ficção e do real,,27,27 de November de 2023,Cinemateca Portuguesa - Museu do Cinema,https://www.agendalx.pt/events/event/historias-do-cinema-bernard-eisenschitz-incertezas-da-ficcao-e-do-real/
literatura -  teatro,Clássicos em Cena 2023,Trilogia Vicentina,27 novembro,3 dezembro 2023,Livraria Sá da Costa,https://www.agendalx.pt/events/event/classicos-em-cena-2023/
teatro,Crime no Cinema,Projeto Casa Assombrada,28 novembro,21 dezembro 2023,Cinema São Jorge,https://www.agendalx.pt/events/event/crime-no-cinema/
cinema -  música,'La Jetée' de Chris Marker,Filme-concerto,28,28 de November de 2023,Teatro Maria Matos,https://www.agendalx.pt/events/event/la-jetee-de-chris-martin/
cinema -  música,'La Jetée' de Chris Marker,Filme-concerto,28,28 de November de 2023,Teatro Maria Matos,https://www.agendalx.pt/events/event/la-jetee-de-chris-martin/
stand up comedy,E agora?,Afonso Padilha,28,28 de November de 2023,Aula Magna,https://www.agendalx.pt/events/event/e-agora/
cinema,'A casa de dentro Carlos Nogueira',Antestreia,30,30 de November de 2023,Cinemateca Portuguesa - Museu do Cinema,https://www.agendalx.pt/events/event/a-casa-de-dentro-carlos-nogueira/
teatro,Tá quieto -  ó morto!,Artur Marques,30,30 de November de 2023,Boutique da Cultura - Um Teatro em Cada Bairro,https://www.agendalx.pt/events/event/ta-quieto-o-morto/
música,Melanie Martinez,Portal Tour,30 novembro 2023,30 novembro 2023,Sagres Campo Pequeno,https://www.agendalx.pt/events/event/melanie-martinez-2/
música,5.ª de Chostakovitch,Orquestra Gulbenkian,30,30 de November de 2023,Fundação Calouste Gulbenkian,https://www.agendalx.pt/events/event/5-a-de-chostakovitch/
stand up comedy,8 weeks Trial Show,Elena Gabrielle,30 novembro 2023,30 novembro 2023,Teatro Bocage,https://www.agendalx.pt/events/event/8-weeks-trial-show/
teatro,O Dever de Deslumbrar,Ana Rocha de Sousa,30 novembro,3 dezembro 2023,Clube Estefânia,https://www.agendalx.pt/events/event/o-dever-de-deslumbrar/
stand up comedy,Best of Temas,Gilmário Vemba,1 dezembro 2023,1 dezembro 2023,Altice Arena,https://www.agendalx.pt/events/event/best-of-temas/
artes,A Grande Exposição de Árvores de Natal,,2 dezembro,22 dezembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/a-grande-exposicao-de-arvores-de-natal/
teatro,A loja dos sonhos de Natal,,2 dezembro 2023,2 dezembro 2023,Fábrica Braço de Prata,https://www.agendalx.pt/events/event/a-loja-dos-sonhos/
cinema,Histórias sobre a bondade com alguma maluqueira,Festival PLAY,2 dezembro,3 dezembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/historias-sobre-a-bondade-com-alguma-maluqueira/
literatura -  teatro,O Diário de William Shakespeare,Teatro Praga,2 dezembro 2023,2 dezembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/o-diario-de-william-shakespeare/
artes -  dança -  música,Roda-Viva (a Menina e o Círculo),Cláudia Nóvoa,6 dezembro,15 dezembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/roda-viva-a-menina-e-o-circulo/
artes -  dança -  música,Roda-Viva (a Menina e o Círculo),Cláudia Nóvoa,6 dezembro,15 dezembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/roda-viva-a-menina-e-o-circulo/
artes -  dança -  música,Roda-Viva (a Menina e o Círculo),Cláudia Nóvoa,6 dezembro,15 dezembro 2023,LU.CA - Teatro Luís de Camões,https://www.agendalx.pt/events/event/roda-viva-a-menina-e-o-circulo/
dança -  teatro,The Little Prince | O Principezinho,Novo circo,07,07 de December de 2023,Teatro Tivoli BBVA,https://www.agendalx.pt/events/event/the-little-prince-o-principezinho/
dança -  teatro,The Little Prince | O Principezinho,Novo circo,07,07 de December de 2023,Teatro Tivoli BBVA,https://www.agendalx.pt/events/event/the-little-prince-o-principezinho/
teatro,A Missão da Missão,Heiner Müller/Aurora Negra,7 dezembro,16 dezembro 2023,Teatro do Bairro Alto,https://www.agendalx.pt/events/event/a-missao-da-missao/
stand up comedy,Uma Nêspera no Cu,Bruno Nogueira -  Filipe Melo e Nuno Markl,7 dezembro,9 dezembro 2023,Altice Arena,https://www.agendalx.pt/events/event/uma-nespera-no-cu-2/
teatro,Vocês viram o meu cão?,Varazim Teatro,08,08 de December de 2023,Clube Estefânia,https://www.agendalx.pt/events/event/voces-viram-o-meu-cao/
teatro,Annie,O Musical,08,08 de December de 2023,Auditório da Biblioteca Orlando Ribeiro,https://www.agendalx.pt/events/event/annie/
teatro,Bravo 2023!,Teatro Praga,13 dezembro,22 dezembro 2023,São Luiz Teatro Municipal,https://www.agendalx.pt/events/event/bravo-2023/
teatro,Pinheirinho de Natal,,16 dezembro,23 dezembro 2023,Biblioteca de Marvila,https://www.agendalx.pt/events/event/pinheirinho-de-natal/
